id,postal,unmatched_postcode,web,age,date,day_of_week,postcode,sex,household_size,occupation,total_contacts
394,1,0,0,54,29/05/2009,2,WS13 8ET,1,3,office,16
395,1,0,0,57,29/05/2009,2,SY8 3QD,0,2,office,16
396,1,0,0,65,29/05/2009,2,NR32 2ES,0,2,retired,6
397,1,0,0,71,29/05/2009,2,NR31 6HF,1,2,retired,8
398,1,0,0,65,29/05/2009,2,SY5 7AA,1,2,public,6
399,1,0,0,61,29/05/2009,2,TF10 7AT,0,1,retired,54
400,1,0,0,48,29/05/2009,3,-,1,1,retired,3
401,1,0,0,56,29/05/2009,3,AL8 6YN,0,4,health,14
402,1,0,0,81,29/05/2009,3,CM0 7SY,0,2,retired,38
403,1,0,0,74,29/05/2009,3,CO7 0EX,1,2,retired,149
404,1,0,0,40,29/05/2009,3,ME11 5AQ,0,4,home,8
405,1,0,0,74,29/05/2009,3,CM13 2JN,1,1,retired,2
406,1,0,0,83,29/05/2009,3,E2 6NQ,1,2,retired,1
407,1,0,0,38,29/05/2009,3,E7 8DZ,0,4,office,29
408,1,0,0,37,29/05/2009,3,AL8 6YL,0,2,student,40
409,1,0,0,-1,29/05/2009,3,TN26 3AF,0,1,retired,1
410,1,0,0,58,29/05/2009,3,EN1 4UU,0,1,health,43
411,1,0,0,51,29/05/2009,3,SW5 0PJ,1,1,unknown,5
412,1,0,0,38,29/05/2009,3,SW15 3AU,0,1,office,30
413,1,0,0,25,29/05/2009,3,CO2 9QB,0,3,public,5
414,1,0,0,31,29/05/2009,3,E18 1EL,0,2,teaching,239
415,1,0,0,62,29/05/2009,3,ME4 5NY,0,2,health,13
416,1,0,0,59,29/05/2009,3,EN5 4PR,1,2,service,6
417,1,0,0,87,29/05/2009,3,RM6 6BJ,1,2,retired,1
418,1,0,0,62,29/05/2009,3,SE12 0SP,0,2,retired,12
419,1,0,0,64,29/05/2009,3,RM1 4AG,1,1,retired,31
420,1,0,0,43,29/05/2009,3,SE18 2NT,1,1,office,40
421,1,0,0,68,29/05/2009,3,DA11 9NB,0,2,retired,21
422,1,0,0,54,29/05/2009,3,SE28 0DJ,0,4,teaching,10
423,1,0,0,81,29/05/2009,3,CO3 8WN,0,1,retired,1
424,1,0,0,21,29/05/2009,3,IG10 1HQ,0,3,student,16
425,1,0,0,69,29/05/2009,3,AL2 3RT,0,2,retired,7
426,1,0,0,55,29/05/2009,3,AL1 4RL,0,1,office,20
427,1,0,0,81,29/05/2009,3,RM11 1EE,1,2,retired,4
428,1,0,0,49,29/05/2009,3,AL3 5PJ,1,4,health,33
429,1,0,0,65,29/05/2009,3,AL7 3EW,1,1,retired,135
430,1,0,0,65,29/05/2009,3,RM12 4PZ,0,2,health,160
431,1,0,0,29,29/05/2009,3,AL1 2PG,0,3,home,9
432,1,0,0,43,29/05/2009,3,AL9 7AY,0,4,home,6
433,1,0,0,64,29/05/2009,3,AL9 7AY,1,2,office,14
434,1,0,0,81,29/05/2009,3,EN6 5NF,1,2,retired,27
435,1,0,0,72,29/05/2009,3,AL4 9LH,1,1,retired,4
436,1,0,0,84,29/05/2009,3,CT6 8QJ,0,1,retired,1
437,1,0,0,52,29/05/2009,3,CT5 2HB,0,2,research,8
438,1,0,0,35,29/05/2009,3,CT1 2DJ,0,2,research,50
439,1,0,0,29,29/05/2009,6,EH3 6RH,1,2,office,2
440,1,0,0,53,29/05/2009,6,PA12 4EJ,0,4,health,9
441,1,0,0,16,29/05/2009,6,PA12 4EJ,0,3,schoolchild,20
442,1,0,0,34,29/05/2009,6,PR8 1RT,0,3,health,5
443,1,0,0,46,29/05/2009,6,FK2 7GA,1,1,public,11
444,1,0,0,77,29/05/2009,6,EH4 3BL,1,2,retired,1
445,1,0,0,53,29/05/2009,6,TD11 3LJ,0,5,office,11
446,1,0,0,48,29/05/2009,6,EH16 4UJ,0,4,teaching,4
447,1,0,0,58,29/05/2009,6,DD10 0SR,0,3,home,14
448,1,0,0,43,29/05/2009,6,BL6 6JE,0,3,public,2
449,1,0,0,28,29/05/2009,6,BL1 3RY,0,2,student,6
450,1,0,0,63,29/05/2009,6,G13 3TF,0,2,retired,5
451,1,0,0,78,29/05/2009,6,KA10 6AN,1,1,retired,1
452,1,0,0,56,29/05/2009,6,EH4 3BL,1,2,public,6
453,1,0,0,62,29/05/2009,6,EH4 4NY,1,2,retired,6
454,1,0,0,67,29/05/2009,6,AB45 2AY,0,2,retired,2
455,1,0,0,31,29/05/2009,6,IV36 1NQ,0,4,home,7
456,1,0,0,62,29/05/2009,6,KY16 0DN,0,1,teaching,12
457,1,0,0,17,29/05/2009,6,EH49 7BG,0,4,student,125
458,1,0,0,43,29/05/2009,6,G84 9DL,0,1,office,10
459,1,0,0,-1,29/05/2009,6,-,-1,-1,unknown,32
460,1,0,0,51,29/05/2009,6,G12 9TY,0,1,retired,13
461,1,0,0,62,29/05/2009,6,G43 2DY,1,2,office,1
462,1,0,0,58,29/05/2009,6,-,1,2,office,6
463,1,0,0,44,29/05/2009,6,G63 0XF,0,2,research,7
464,1,0,0,60,29/05/2009,6,PH14 9SW,0,2,retired,8
465,1,0,0,73,29/05/2009,6,DD10 9BQ,0,1,retired,3
466,1,0,0,77,29/05/2009,6,EH49 7BG,1,1,retired,2
467,1,0,0,80,29/05/2009,6,BL3 4SS,0,1,retired,1
468,1,0,0,61,29/05/2009,6,EH4 3BL,0,4,public,17
469,1,0,0,80,29/05/2009,6,BL7 0AW,1,2,retired,50
470,1,0,0,37,29/05/2009,6,EH7 6RB,1,3,student,20
471,1,0,0,38,29/05/2009,6,CA2 6HP,0,2,home,6
472,1,0,0,73,29/05/2009,6,DG8 7EA,1,2,retired,7
473,1,0,0,56,29/05/2009,6,KW16 3DL,0,2,unknown,14
474,1,0,0,56,29/05/2009,6,G67 3LS,1,2,office,20
475,1,0,0,83,29/05/2009,6,G84 7DJ,1,1,retired,18
476,1,0,0,78,29/05/2009,6,G73 3NJ,0,1,retired,7
477,1,0,0,20,29/05/2009,6,CV5 6NQ,1,7,student,11
478,1,0,0,24,29/05/2009,6,-,0,4,unemployed,5
479,1,0,0,27,29/05/2009,6,CV37 6EB,1,4,office,7
480,1,0,0,29,29/05/2009,6,CV35 9LJ,0,5,office,3
481,1,0,0,28,29/05/2009,6,CV32 6QQ,0,2,office,4
482,1,0,0,22,29/05/2009,6,CV6 5PT,0,4,office,6
483,1,0,0,25,29/05/2009,6,CV6 5PT,0,4,office,15
484,1,0,0,68,29/05/2009,6,CA17 4TD,1,3,retired,30
485,1,0,0,39,29/05/2009,6,CA23 3BT,0,1,teaching,1169
486,1,0,0,57,29/05/2009,6,EH42 1NB,0,1,home,12
487,1,0,0,39,29/05/2009,6,EH4 4NX,0,3,home,3
488,1,0,0,73,29/05/2009,6,IV24 3EB,1,1,retired,1
489,1,0,0,68,29/05/2009,6,PA4 0UD,1,1,retired,38
490,1,0,0,73,29/05/2009,6,PA33 1AX,1,2,retired,46
491,1,0,0,65,29/05/2009,6,FK16 6JE,1,2,retired,7
492,1,0,0,72,29/05/2009,6,FK16 6JD,1,2,service,8
493,1,0,0,47,29/05/2009,6,KW14 8UB,0,1,health,1
494,1,0,0,67,29/05/2009,6,KY15 4BD,0,1,unemployed,1
495,1,0,0,64,29/05/2009,6,PA34 5TQ,1,2,research,2
496,1,0,0,39,29/05/2009,6,G42 8LD,1,1,public,1
497,1,0,0,78,29/05/2009,6,ML3 7TU,1,2,retired,24
498,1,0,0,31,29/05/2009,6,G2 7EA,0,2,public,11
499,1,0,0,44,29/05/2009,6,ML11 9FF,1,4,public,24
500,1,0,0,74,29/05/2009,6,ML11 0FD,1,2,retired,10
501,1,0,0,64,29/05/2009,6,G66 4DN,0,2,retired,17
502,1,0,0,16,29/05/2009,6,KA26 0EU,0,3,schoolchild,11
503,1,0,0,14,29/05/2009,6,FK3 9EZ,1,3,schoolchild,4
504,1,0,0,66,29/05/2009,6,G71 5DB,0,1,retired,101
505,1,0,0,40,29/05/2009,6,G82 2ET,0,1,health,46
506,1,0,0,62,29/05/2009,6,ML7 5RJ,0,2,retired,12
507,1,0,0,51,29/05/2009,6,G3 8UW,1,3,teaching,38
508,1,0,0,45,29/05/2009,6,G76 0DW,0,3,teaching,3
509,1,0,0,88,29/05/2009,6,TD7 4HZ,0,2,retired,3
510,1,0,0,41,29/05/2009,6,CM23 5AL,0,4,home,4
511,1,0,0,69,29/05/2009,6,IV30 5UL,0,2,service,833
512,1,0,0,19,29/05/2009,6,EH1 1LY,1,5,student,23
513,1,0,0,56,29/05/2009,6,EH41 4AU,1,3,unknown,3
514,1,0,0,33,29/05/2009,6,EH3 9DW,0,4,home,5
515,1,0,0,65,29/05/2009,6,EH14 1BP,0,2,retired,6
516,1,0,0,40,29/05/2009,6,HS2 0PP,0,4,teaching,20
517,1,0,0,72,29/05/2009,6,PH34 4EU,0,2,retired,52
518,1,0,0,53,29/05/2009,6,ML12 6HT,1,3,labour,9
519,1,0,0,64,29/05/2009,6,EH14 7BZ,1,2,retired,4
520,1,0,0,74,29/05/2009,6,EH41 4AW,1,2,retired,3
521,1,0,0,53,29/05/2009,6,PR5 0LJ,1,2,unknown,1
522,1,0,0,63,29/05/2009,6,BB9 8BD,1,2,retired,3
523,1,0,0,44,29/05/2009,6,BB12 0DB,0,2,unknown,4
524,1,0,0,66,29/05/2009,6,BB5 0BA,1,2,retired,65
525,1,0,0,79,29/05/2009,6,EH4 6EL,1,2,retired,201
526,1,0,0,47,29/05/2009,6,EH6 8JL,1,2,unknown,18
527,1,0,0,67,29/05/2009,6,EH4 7ST,0,1,teaching,49
528,1,0,0,37,29/05/2009,6,HS2 0PS,0,2,health,24
529,1,0,0,77,29/05/2009,6,-,0,2,retired,86
530,1,0,0,28,29/05/2009,6,G43 2DY,1,2,unemployed,10
531,1,0,0,73,29/05/2009,6,AB12 5RQ,1,1,retired,1
532,1,0,0,63,29/05/2009,6,G67 2JD,1,1,office,1
533,1,0,0,59,29/05/2009,6,ML11 9FE,0,2,office,8
534,1,0,0,19,29/05/2009,6,EH11 2AG,0,5,student,4
535,1,0,0,49,29/05/2009,6,EH3 6RH,1,1,research,3
536,1,0,0,71,29/05/2009,6,TD5 7EJ,0,1,retired,101
537,1,0,0,51,29/05/2009,6,G84 9DL,0,3,teaching,5
538,1,0,0,64,29/05/2009,6,EH14 1BQ,0,2,retired,10
539,1,0,0,70,29/05/2009,6,-,0,1,retired,1
540,1,0,0,83,29/05/2009,6,AB31 4AF,1,2,retired,4
541,1,0,0,73,29/05/2009,6,AB34 5HZ,1,2,retired,1
542,1,0,0,70,29/05/2009,6,AB34 5JA,0,2,retired,46
543,1,0,0,58,29/05/2009,6,AB31 4AF,1,2,teaching,2
544,1,0,0,85,29/05/2009,6,AB15 6NN,0,1,retired,4
545,1,0,0,31,29/05/2009,6,PA5 9JB,0,5,home,12
546,1,0,0,59,29/05/2009,6,AB56 1LD,1,2,retired,14
547,1,0,0,18,29/05/2009,6,CV47 9QG,0,3,office,109
548,1,0,0,44,29/05/2009,6,KW12 6YD,0,4,research,26
549,1,0,0,37,29/05/2009,6,AB55 4BU,0,4,home,7
550,1,0,0,91,29/05/2009,6,AB31 5ZB,1,1,retired,1
551,1,0,0,48,29/05/2009,6,AB51 0HW,0,3,office,9
552,1,0,0,27,29/05/2009,6,EH11 4SL,0,1,unknown,1
553,1,0,0,70,29/05/2009,6,KA10 6AN,1,1,retired,1
554,1,0,0,69,29/05/2009,6,PR8 6PQ,0,1,retired,14
555,1,0,0,44,29/05/2009,6,IV12 4SF,0,5,health,24
556,1,0,0,45,29/05/2009,6,AB16 5DZ,0,2,health,21
557,1,0,0,55,29/05/2009,6,WN3 6JP,0,3,public,13
558,1,0,0,62,29/05/2009,6,BL8 1TT,1,2,retired,8
559,1,0,0,46,29/05/2009,6,EH48 4EU,0,3,office,5
560,1,0,0,48,29/05/2009,6,DD11 5DW,0,3,health,13
561,1,0,0,65,29/05/2009,6,-,0,2,home,3
562,1,0,0,75,29/05/2009,6,AB43 8XH,0,2,retired,57
563,1,0,0,77,29/05/2009,6,AB31 4AF,1,2,retired,5
564,1,0,0,69,29/05/2009,6,EH6 5PX,0,1,retired,250
565,1,0,0,80,29/05/2009,6,EH13 0NE,1,1,retired,2
566,1,0,0,87,29/05/2009,6,G14 9DL,1,3,retired,3
567,1,0,0,63,29/05/2009,6,G14 0EB,1,2,retired,18
568,1,0,0,41,29/05/2009,6,G2 7EA,0,1,public,2
569,1,0,0,72,29/05/2009,6,G73 2ER,1,4,retired,8
570,1,0,0,72,08/06/2009,0,M34 2AB,0,2,retired,3
571,1,0,0,34,08/06/2009,0,M27 5LQ,0,2,office,10
572,1,0,0,23,08/06/2009,0,CH2 4PX,0,2,student,3
573,1,0,0,69,08/06/2009,0,LL29 8EW,1,1,retired,7
574,1,0,0,92,08/06/2009,0,DL16 7YB,0,1,retired,3
575,1,0,0,81,08/06/2009,0,NE30 2QD,0,2,retired,32
576,1,0,0,78,08/06/2009,0,WA9 3PP,1,1,labour,3
577,1,0,0,83,08/06/2009,0,WA11 9RX,0,1,home,456
578,1,0,0,65,08/06/2009,0,SK5 6RZ,1,2,labour,11
579,1,0,0,41,08/06/2009,0,SK4 5JX,0,1,office,7
580,1,0,0,71,08/06/2009,0,L12 7JL,1,2,retired,14
581,1,0,0,52,08/06/2009,1,NG5 8AP,0,2,health,21
582,1,0,0,63,08/06/2009,1,WF10 2BY,1,2,office,24
583,1,0,0,75,08/06/2009,1,DN34 5DR,1,2,retired,7
584,1,0,0,50,08/06/2009,1,NN7 3NH,0,2,health,43
585,1,0,0,75,08/06/2009,1,NG12 3HR,0,1,retired,1
586,1,0,0,84,08/06/2009,1,DE22 2BB,1,1,retired,1
587,1,0,0,33,08/06/2009,1,NG14 7WJ,0,3,service,62
588,1,0,0,72,08/06/2009,1,NG24 3PB,1,2,retired,70
589,1,0,0,78,08/06/2009,1,S45 9RB,0,2,retired,9
590,1,0,0,47,08/06/2009,1,S40 2AB,0,4,health,11
591,1,0,0,67,08/06/2009,1,LS27 8AN,1,2,retired,6
592,1,0,0,36,08/06/2009,1,LS28 5JH,0,3,health,30
593,1,0,0,18,08/06/2009,1,NN17 4AJ,1,4,service,71
594,1,0,0,67,08/06/2009,1,DE4 4FS,1,2,retired,163
595,1,0,0,53,08/06/2009,1,DE55 5JP,0,2,health,18
596,1,0,0,58,08/06/2009,1,CV6 5PT,0,1,teaching,8
597,1,0,0,75,08/06/2009,1,CV37 9BP,0,7,service,44
598,1,0,0,45,08/06/2009,1,-,0,2,service,14
599,1,0,0,49,08/06/2009,1,S41 8JH,0,3,teaching,266
600,1,0,0,60,08/06/2009,1,-,1,2,unknown,2
601,1,0,0,49,08/06/2009,1,BD23 4NY,1,4,office,28
602,1,0,0,31,08/06/2009,1,S8 0SA,0,2,home,9
603,1,0,0,39,08/06/2009,1,LE2 9UN,0,5,teaching,167
604,1,0,0,80,08/06/2009,1,DE7 5LE,0,1,home,4
605,1,0,0,78,08/06/2009,1,S40 2AJ,0,2,retired,6
606,1,0,0,32,08/06/2009,1,LE2 9FD,0,4,home,30
607,1,0,0,87,08/06/2009,1,LN4 2BW,1,2,retired,5
608,1,0,0,35,08/06/2009,1,DN11 0FJ,0,4,health,16
609,1,0,0,43,08/06/2009,1,LN7 6RQ,0,4,office,27
610,1,0,0,57,08/06/2009,1,DN20 9LF,1,1,service,6
611,1,0,0,51,08/06/2009,2,IP33 3XT,0,3,office,6
612,1,0,0,68,08/06/2009,2,B91 3JZ,0,2,retired,16
613,1,0,0,56,08/06/2009,2,B30 1US,0,2,teaching,232
614,1,0,0,55,08/06/2009,2,IP22 1BE,0,2,service,20
615,1,0,0,69,08/06/2009,2,IP11 2FR,0,1,retired,7
616,1,0,0,58,08/06/2009,2,IP7 7DL,1,2,mechanic,20
617,1,0,0,64,08/06/2009,2,IP28 8HF,0,2,retired,12
618,1,0,0,68,08/06/2009,2,NR7 9UX,0,2,retired,2
619,1,0,0,78,08/06/2009,2,NR18 0LB,1,2,retired,25
620,1,0,0,61,08/06/2009,2,IP6 0RX,1,3,office,7
621,1,0,0,56,08/06/2009,2,SY6 6DT,1,4,office,4
622,1,0,0,73,08/06/2009,2,LD1 6AS,1,2,retired,70
623,1,0,0,35,08/06/2009,2,IP14 2PJ,0,3,home,5
624,1,0,0,66,08/06/2009,2,ST5 8BL,1,2,retired,3
625,1,0,0,28,08/06/2009,2,IP3 8BG,0,2,office,46
626,1,0,0,55,08/06/2009,2,CB5 8QT,0,1,office,7
627,1,0,0,67,08/06/2009,2,CB1 9PD,0,1,office,14
628,1,0,0,71,08/06/2009,2,LU5 5AD,1,2,retired,7
629,1,0,0,39,08/06/2009,2,-,1,2,mechanic,13
630,1,0,0,79,08/06/2009,2,NR28 0NW,0,2,retired,18
631,1,0,0,77,08/06/2009,2,NR2 4LF,1,1,retired,8
632,1,0,0,51,08/06/2009,2,CB6 1NL,0,2,office,12
633,1,0,0,46,08/06/2009,2,LU4 9FH,0,3,labour,29
634,1,0,0,58,08/06/2009,2,B77 3PS,0,1,office,94
635,1,0,0,59,08/06/2009,2,NR32 3LA,0,5,retired,47
636,1,0,0,66,08/06/2009,2,ST16 1QH,0,1,retired,29
637,1,0,0,36,08/06/2009,2,B75 5PA,0,4,office,19
638,1,0,0,84,08/06/2009,2,B75 5PA,0,1,retired,4
639,1,0,0,61,08/06/2009,2,B74 4LD,1,1,retired,3
640,1,0,0,56,08/06/2009,2,B97 5PJ,0,2,retired,3
641,1,0,0,55,08/06/2009,2,MK14 5JS,0,5,service,20
642,1,0,0,17,08/06/2009,2,MK14 5JS,0,6,student,14
643,1,0,0,69,08/06/2009,2,MK41 9QU,1,3,retired,16
644,1,0,0,71,08/06/2009,2,SG14 3SP,0,2,retired,6
645,1,0,0,54,08/06/2009,2,MK3 5BB,0,2,public,11
646,1,0,0,59,08/06/2009,2,SG4 0BS,-1,2,unknown,4
647,1,0,0,63,08/06/2009,2,SG9 0RT,1,2,mechanic,6
648,1,0,0,61,08/06/2009,2,B74 2AW,0,2,office,33
649,1,0,0,62,08/06/2009,2,NR7 0RP,0,2,home,35
650,1,0,0,65,08/06/2009,2,CB4 1SH,-1,1,retired,6
651,1,0,0,29,08/06/2009,2,-,0,2,research,5
652,1,0,0,38,08/06/2009,2,NR11 7PJ,0,3,health,17
653,1,0,0,51,08/06/2009,2,B64 7ND,0,4,teaching,70
654,1,0,0,58,08/06/2009,2,IP1 5PW,0,3,health,47
655,1,0,0,42,08/06/2009,2,ST20 0ES,0,4,teaching,46
656,1,0,0,35,08/06/2009,2,IP14 5AJ,1,1,office,10
657,1,0,0,71,08/06/2009,2,NR25 7HJ,1,2,retired,22
658,1,0,0,69,08/06/2009,2,IP13 7JF,0,2,retired,4
659,1,0,0,49,08/06/2009,2,CB6 2TH,0,4,teaching,63
660,1,0,0,65,08/06/2009,2,B74 2AW,1,1,retired,7
661,1,0,0,45,08/06/2009,2,B92 8DH,0,3,office,46
662,1,0,0,27,08/06/2009,2,OX10 7HN,0,2,health,16
663,1,0,0,66,08/06/2009,2,-,0,2,office,6
664,1,0,0,62,08/06/2009,2,ST5 5DX,0,2,retired,9
665,1,0,0,80,08/06/2009,2,WV3 0DT,0,1,retired,2
666,1,0,0,65,08/06/2009,2,ST14 7RN,0,2,retired,5
667,1,0,0,51,08/06/2009,2,SG13 8AN,0,4,home,42
668,1,0,0,42,08/06/2009,2,NR33 9JN,0,3,unemployed,3
669,1,0,0,55,08/06/2009,2,WS12 4SR,0,2,office,27
670,1,0,0,62,08/06/2009,2,SG19 1AB,1,2,office,12
671,1,0,0,53,08/06/2009,2,MK6 3LQ,1,4,mechanic,22
672,1,0,0,43,08/06/2009,2,PE34 4RD,1,2,office,25
673,1,0,0,63,08/06/2009,2,WS6 7HS,0,1,retired,9
674,1,0,0,63,08/06/2009,2,ST14 7RN,0,2,teaching,145
675,1,0,0,69,08/06/2009,2,-,0,1,retired,44
676,1,0,0,73,08/06/2009,2,PE6 8AN,0,1,retired,3
677,1,0,0,42,08/06/2009,2,OX16 9LF,1,1,teaching,7
678,1,0,0,27,08/06/2009,2,ST4 7DZ,1,2,public,31
679,1,0,0,38,08/06/2009,2,OX17 3SE,0,1,service,14
680,1,0,0,72,08/06/2009,2,OX2 6RN,1,2,retired,85
681,1,0,0,61,08/06/2009,2,DY10 2PP,0,1,unknown,7
682,1,0,0,36,08/06/2009,2,B19 1RX,1,4,public,44
683,1,0,0,61,08/06/2009,2,NR13 3EQ,1,3,service,4
684,1,0,0,54,08/06/2009,2,DY8 3AH,1,2,retired,9
685,1,0,0,86,08/06/2009,2,PE11 4QE,1,1,retired,2
686,1,0,0,63,08/06/2009,2,PE9 2GP,1,1,retired,5
687,1,0,0,60,08/06/2009,2,ST17 4ED,0,2,home,7
688,1,0,0,44,08/06/2009,2,B24 9DA,0,2,unemployed,29
689,1,0,0,67,08/06/2009,2,MK43 0JJ,0,2,retired,47
690,1,0,0,74,08/06/2009,2,OX17 3SH,0,2,retired,13
691,1,0,0,79,08/06/2009,2,NR9 3LR,0,2,home,5
692,1,0,0,79,08/06/2009,2,IP2 9TN,1,5,retired,6
693,1,0,0,39,08/06/2009,2,DY8 5UZ,0,4,service,16
694,1,0,0,36,08/06/2009,2,SG14 3SP,1,4,research,27
695,1,0,0,43,08/06/2009,2,SY23 4LQ,0,2,student,3
696,1,0,0,40,08/06/2009,2,WS11 0AP,0,4,home,16
697,1,0,0,64,08/06/2009,2,PE1 4RQ,0,2,retired,5
698,1,0,0,86,08/06/2009,2,LD3 8DT,1,1,retired,6
699,1,0,0,78,08/06/2009,2,PE3 6BW,0,1,retired,1
700,1,0,0,34,08/06/2009,2,WS1 2NU,0,2,office,7
701,1,0,0,69,08/06/2009,3,HP5 2LQ,1,2,retired,7
702,1,0,0,63,08/06/2009,3,HP17 8DG,0,2,retired,2
703,1,0,0,50,08/06/2009,2,MK40 3UB,1,1,office,13
704,1,0,0,70,08/06/2009,2,WS6 6DT,0,2,retired,3
705,1,0,0,55,08/06/2009,2,ST20 0ES,0,2,retired,36
706,1,0,0,65,08/06/2009,2,NR28 0NW,0,2,retired,18
707,1,0,0,37,08/06/2009,2,PE6 0NW,0,4,home,13
708,1,0,0,65,08/06/2009,2,SG4 0BS,1,2,retired,53
709,1,0,0,71,08/06/2009,2,PE21 8DP,0,1,retired,28
710,1,0,0,83,08/06/2009,2,WS4 2EB,1,2,retired,3
711,1,0,0,60,08/06/2009,2,PE19 6UG,0,2,home,4
712,1,0,0,75,08/06/2009,2,PE13 3JW,0,1,retired,2
713,1,0,0,56,08/06/2009,2,PE30 2QE,0,2,office,17
714,1,0,0,42,08/06/2009,2,PE19 6UF,0,3,service,10
715,1,0,0,79,08/06/2009,2,OX10 9QJ,1,1,retired,29
716,1,0,0,63,08/06/2009,3,SE18 6QJ,0,2,retired,1
717,1,0,0,37,08/06/2009,3,CM1 3QH,0,2,public,12
718,1,0,0,45,08/06/2009,3,SE13 7SP,0,5,home,25
719,1,0,0,65,08/06/2009,3,TN15 9HB,1,1,retired,5
720,1,0,0,84,08/06/2009,3,SG2 9RS,1,2,retired,11
721,1,0,0,-1,08/06/2009,3,-,-1,-1,unknown,13
722,1,0,0,69,08/06/2009,3,AL6 0HD,0,2,retired,5
723,1,0,0,77,08/06/2009,3,CT20 1SH,0,1,retired,50
724,1,0,0,29,08/06/2009,3,SE21 8DZ,0,4,office,14
725,1,0,0,71,08/06/2009,3,CT2 0ED,1,2,retired,6
726,1,0,0,71,08/06/2009,3,TN28 8RD,0,1,health,5
727,1,0,0,56,08/06/2009,3,TN6 1UN,0,2,service,11
728,1,0,0,11,08/06/2009,3,TN10 4HT,0,4,schoolchild,55
729,1,0,0,55,08/06/2009,3,TN24 9QL,1,2,unknown,7
730,1,0,0,78,08/06/2009,3,TN6 1UN,1,2,retired,25
731,1,0,0,70,08/06/2009,3,TN26 3AG,0,1,retired,9
732,1,0,0,62,08/06/2009,3,DA13 0EQ,0,2,retired,15
733,1,0,0,72,08/06/2009,3,BS37 5UN,0,2,retired,33
734,1,0,0,40,08/06/2009,3,RM1 4AG,0,4,service,9
735,1,0,0,53,08/06/2009,3,TN37 6AR,1,2,health,20
736,1,0,0,57,08/06/2009,3,HP2 5SD,1,2,service,69
737,1,0,0,55,08/06/2009,3,SS7 4DG,1,2,office,5
738,1,0,0,58,08/06/2009,3,HP7 9PX,0,2,home,8
739,1,0,0,25,08/06/2009,3,E17 9EH,0,2,unknown,8
740,1,0,0,71,08/06/2009,3,SW14 8AT,1,2,retired,20
741,1,0,0,56,08/06/2009,3,HP21 8PA,0,2,teaching,93
742,1,0,0,58,08/06/2009,3,HP13 6AX,1,1,retired,1
743,1,0,0,68,08/06/2009,3,HP7 9PX,0,2,retired,100
744,1,0,0,65,08/06/2009,3,HP21 9UF,0,1,retired,11
745,1,0,0,65,08/06/2009,3,N19 5ET,1,2,retired,4
746,1,0,0,44,08/06/2009,3,E12 5RW,0,1,office,16
747,1,0,0,72,08/06/2009,3,SS9 3RF,0,2,retired,6
748,1,0,0,54,08/06/2009,3,SS9 4TH,0,2,office,11
749,1,0,0,61,08/06/2009,3,SS7 4DG,1,2,office,19
750,1,0,0,61,08/06/2009,3,-,0,2,retired,6
751,1,0,0,44,08/06/2009,3,CO15 3PW,0,4,office,12
752,1,0,0,66,08/06/2009,3,CO10 2TR,0,2,retired,31
753,1,0,0,57,08/06/2009,3,CM9 4QS,0,2,teaching,14
754,1,0,0,73,08/06/2009,3,CM3 2SE,1,2,retired,7
755,1,0,0,37,08/06/2009,3,SE20 8NP,1,1,office,47
756,1,0,0,62,08/06/2009,3,HP7 9PX,0,3,retired,10
757,1,0,0,69,08/06/2009,3,HP16 0EZ,0,2,retired,15
758,1,0,0,63,08/06/2009,3,HP16 0EZ,1,2,retired,1
759,1,0,0,50,08/06/2009,3,CM20 1QD,1,3,public,42
760,1,0,0,71,08/06/2009,3,CO4 0PY,0,2,retired,1
761,1,0,0,47,08/06/2009,3,CM3 6RH,0,2,unemployed,10
762,1,0,0,81,08/06/2009,3,CO12 4ED,1,1,retired,8
763,1,0,0,41,08/06/2009,3,N12 9AU,0,3,home,10
764,1,0,0,37,08/06/2009,3,SE24 9LQ,0,2,office,12
765,1,0,0,47,08/06/2009,3,EN4 0NW,0,4,service,6
766,1,0,0,71,08/06/2009,3,HP16 0EZ,0,2,retired,7
767,1,0,0,70,08/06/2009,3,HP4 2NX,1,3,retired,11
768,1,0,0,59,08/06/2009,3,HP2 7JE,0,3,home,10
769,1,0,0,62,08/06/2009,3,HP16 0EZ,1,2,retired,10
770,1,0,0,58,08/06/2009,3,CO2 9QB,0,3,unknown,16
771,1,0,0,78,08/06/2009,3,WD7 8DD,0,1,retired,4
772,1,0,0,78,08/06/2009,3,EN6 3DJ,0,2,home,6
773,1,0,0,74,08/06/2009,3,HP22 6NF,1,2,retired,10
774,1,0,0,65,08/06/2009,3,SE11 6DY,0,1,retired,1
775,1,0,0,60,08/06/2009,3,SW14 8AU,1,2,office,5
776,1,0,0,33,08/06/2009,3,SW13 0BA,0,2,teaching,65
777,1,0,0,63,08/06/2009,3,CM7 3XL,0,2,public,26
778,1,0,0,60,08/06/2009,3,CM19 4QP,1,1,retired,2
779,1,0,0,73,08/06/2009,3,CO9 4SG,1,2,retired,15
780,1,0,0,61,08/06/2009,3,CM19 4QP,1,2,retired,7
781,1,0,0,40,08/06/2009,3,CM11 1EL,0,2,service,42
782,1,0,0,50,08/06/2009,3,CM6 1XW,0,3,teaching,31
783,1,0,0,67,08/06/2009,3,CO11 2SU,0,1,unknown,27
784,1,0,0,45,08/06/2009,3,CM23 3US,0,5,home,7
785,1,0,0,61,08/06/2009,3,CM21 9ED,0,2,retired,181
